
    Zipf's Law
    ----------
    File: Shakespeare.txt
    Total Words: 902990
    Total Unique Words: 26000

    Rank    Freq    Rank*Freq
    ----    ----    ---------
    804.0,    131,    105324.0
    805.5,    130,    104715.0
    810.5,    129,    104554.5
    818.5,    128,    104768.0
    823.0,    127,    104521.0
    825.5,    126,    104013.0
    832.0,    125,    104000.0
    839.5,    124,    104098.0
    846.0,    123,    104058.0
    851.5,    122,    103883.0
    856.0,    121,    103576.0
    860.5,    120,    103260.0
    865.0,    119,    102935.0
    871.5,    118,    102837.0
    878.5,    117,    102784.5
    884.0,    116,    102544.0
    889.0,    115,    102235.0
    893.5,    114,    101859.0
    898.5,    113,    101530.5
    905.0,    112,    101360.0
    911.5,    111,    101176.5
    921.0,    110,    101310.0
    932.0,    109,    101588.0
    939.0,    108,    101412.0
    945.5,    107,    101168.5
    952.5,    106,    100965.0
    959.5,    105,    100747.5
    968.0,    104,    100672.0
    979.5,    103,    100888.5
    991.0,    102,    101082.0
    1001.5,    101,    101151.5
    1011.0,    100,    101100.0
    1016.5,    99,    100633.5
    1022.0,    98,    100156.0
    1030.5,    97,    99958.5
    1039.5,    96,    99792.0
    1049.0,    95,    99655.0
    1059.5,    94,    99593.0
    1069.5,    93,    99463.5
    1079.5,    92,    99314.0
    1091.5,    91,    99326.5
    1107.0,    90,    99630.0
    1118.5,    89,    99546.5
    1126.5,    88,    99132.0
    1137.0,    87,    98919.0
    1148.0,    86,    98728.0
    1159.5,    85,    98557.5
    1169.0,    84,    98196.0
    1176.0,    83,    97608.0
    1185.0,    82,    97170.0
    1193.5,    81,    96673.5
    1202.0,    80,    96160.0
    1216.0,    79,    96064.0
    1231.0,    78,    96018.0
    1243.5,    77,    95749.5
    1258.0,    76,    95608.0
    1271.5,    75,    95362.5
    1284.0,    74,    95016.0
    1302.0,    73,    95046.0
    1325.5,    72,    95436.0
    1346.0,    71,    95566.0
    1357.5,    70,    95025.0
    1371.0,    69,    94599.0
    1392.0,    68,    94656.0
    1409.0,    67,    94403.0
    1423.0,    66,    93918.0
    1440.5,    65,    93632.5
    1457.5,    64,    93280.0
    1473.0,    63,    92799.0
    1490.5,    62,    92411.0
    1509.0,    61,    92049.0
    1528.0,    60,    91680.0
    1553.5,    59,    91656.5
    1579.5,    58,    91611.0
    1597.5,    57,    91057.5
    1615.5,    56,    90468.0
    1635.5,    55,    89952.5
    1654.0,    54,    89316.0
    1676.5,    53,    88854.5
    1702.0,    52,    88504.0
    1727.5,    51,    88102.5
    1757.0,    50,    87850.0
    1788.0,    49,    87612.0
